   1.9200000e-02	  -5.8295149e-02	   1.5345204e-01	
   1.9600000e-02	   5.9803605e-02	  -9.6200189e-02	
   2.0000000e-02	  -3.0368514e-02	   1.3900214e-01	
   2.0400000e-02	  -2.5080852e-02	  -1.6027857e-01	
   2.0800000e-02	  -2.5941375e-02	  -1.0806245e-01	
   2.1200000e-02	   2.6239960e-01	   1.3700676e-01	
   2.1600000e-02	  -2.1803080e-01	  -1.3933541e-01	
   2.2000000e-02	   3.6378055e-02	   3.0839598e-02	
   2.2400000e-02	  -6.2752750e-02	   7.6108448e-03	
   2.2800000e-02	   1.1286711e-01	   7.9837934e-02	
   2.3200000e-02	  -1.8410556e-01	   1.0933440e-01	
   2.3600000e-02	   7.9939002e-02	  -1.4331364e-02	
   2.4000000e-02	   1.7208200e-01	  -2.1435961e-02	
   2.4400000e-02	  -4.6267968e-02	  -2.4621953e-01	
   2.4800000e-02	  -2.6246987e-02	  -3.3599180e-02	
   2.5200000e-02	  -3.5847521e-02	   8.2074872e-03	
   2.5600000e-02	   2.2727903e-02	   7.2625291e-02	
   2.6000000e-02	  -8.8604319e-02	   1.9490136e-02	
   2.6400000e-02	  -6.5242814e-02	   2.2156156e-01	
   2.6800000e-02	   4.8599985e-02	  -6.5663286e-02	
   2.7200000e-02	   1.2729161e-01	   7.6640423e-02	
   2.7600000e-02	   1.2039109e-01	  -1.5813513e-02	
   2.8000000e-02	  -7.5350198e-02	  -7.1035299e-02	
   2.8400000e-02	   3.4507718e-01	   1.2575443e-01	
   2.8800000e-02	  -1.7535218e-01	  -1.8979774e-01	
   2.9200000e-02	  -1.7424222e-01	  -1.8635251e-01	
   2.9600000e-02	  -1.3472189e-01	   1.5271101e-01	
   3.0000000e-02	   9.8724357e-02	   1.9980752e-01	
   3.0400000e-02	  -1.5270159e-01	  -4.7362882e-02	
   3.0800000e-02	   2.2172218e-01	  -4.6770792e-02	
   3.1200000e-02	  -3.6680205e-03	  -2.6417247e-01	
   3.1600000e-02	   6.4983769e-02	  -4.7078698e-02	
   3.2000000e-02	  -3.4339309e-02	   1.1933922e-01	
   3.2400000e-02	  -1.8507299e-01	   9.1710661e-03	
   3.2800000e-02	  -3.7163929e-02	   8.2919437e-02	
   3.3200000e-02	   1.1237400e-01	  -7.5606289e-02	
   3.3600000e-02	   2.0391409e-01	  -1.6879028e-03	
   3.4000000e-02	  -1.7541322e-01	  -1.3308781e-01	
   3.4400000e-02	   8.1272317e-03	   1.0865297e-01	
   3.4800000e-02	   1.5302355e-01	   3.3029012e-01	
   3.5200000e-02	  -1.9096274e-01	   3.5748438e-01	
   3.5600000e-02	  -2.7406956e-02	   3.4925910e-01	
   3.6000000e-02	  -1.8369219e-01	   2.8759197e-01	
   3.6400000e-02	   1.1098518e-01	   4.2986977e-02	
   3.6800000e-02	  -2.0988994e-02	  -8.0724129e-03	
   3.7200000e-02	   1.3353129e-02	  -4.0130636e-02	
   3.7600000e-02	  -1.4862055e-01	  -9.9240284e-02	
   3.8000000e-02	   2.9637134e-01	   4.3197902e-02	
   3.8400000e-02	  -8.3457816e-05	  -1.5191178e-02	
   3.8800000e-02	  -2.3024579e-01	   1.2949149e-01	
   3.9200000e-02	  -4.5554890e-02	   5.3499889e-02	
   3.9600000e-02	   5.6155596e-02	  -1.1674352e-01	
   4.0000000e-02	   5.2943184e-02	   1.6395674e-01	
   4.0400000e-02	  -3.7090599e-02	   2.7006442e-02	
   4.0800000e-02	   1.5606490e-01	   4.4174083e-02	
   4.1200000e-02	   3.7253606e-01	  -5.7435412e-02	
   4.1600000e-02	   3.2715275e-02	  -5.5953145e-02	
   4.2000000e-02	   2.7667046e-01	  -1.6216345e-02	
   4.2400000e-02	   3.6686021e-01	   3.7483327e-02	
   4.2800000e-02	   6.8407669e-01	   1.8481941e-01	
   4.3200000e-02	  -2.7702255e-01	  -6.0375959e-02	
   4.3600000e-02	  -3.3221810e-02	   9.6926323e-02	
   4.4000000e-02	   2.4793843e-02	   7.6269481e-02	
   4.4400000e-02	  -2.7203040e-02	  -3.7963755e-03	
   4.4800000e-02	  -1.3183064e-01	   3.6433522e-02	
   4.5200000e-02	   1.0685444e-01	   1.1641335e-02	
   4.5600000e-02	  -2.7991359e-04	  -3.5365421e-02	
   4.6000000e-02	  -4.0950140e-02	   5.4142953e-02	
   4.6400000e-02	  -2.4252417e-02	  -1.0587452e-02	
   4.6800000e-02	   2.1125186e-01	   7.9179828e-02	
   4.7200000e-02	   7.4033629e-03	   2.1439079e-01	
   4.7600000e-02	  -4.8301530e-02	  -2.1358715e-01	
   4.8000000e-02	   5.2897086e-02	   2.4903940e-01	
   4.8400000e-02	   9.8965786e-02	  -1.0374728e-01	
   4.8800000e-02	   3.2557007e-03	   4.9310060e-04	
   4.9200000e-02	   1.9077994e-02	   2.0246743e-01	
   4.9600000e-02	  -2.8236552e-02	   8.5257682e-02	
   5.0000000e-02	   8.7669154e-02	  -1.2425678e-01	
   5.0400000e-02	   6.5369137e-02	   1.0122795e-01	
   5.0800000e-02	  -3.8373075e-02	  -1.3063399e-01	
   5.1200000e-02	   1.1099828e-01	   1.7663553e-01	
   5.1600000e-02	   5.9842964e-02	   7.0328950e-02	
   5.2000000e-02	  -1.9002525e-02	  -2.5284222e-02	
   5.2400000e-02	   2.0451571e-01	  -9.0882331e-02	
   5.2800000e-02	  -1.4711978e-01	   1.1605131e-02	
   5.3200000e-02	   6.6245401e-02	   1.3572656e-01	
   5.3600000e-02	   2.2489555e-01	   5.6868353e-02	
   5.4000000e-02	  -1.7703757e-01	   1.3141005e-01	
   5.4400000e-02	  -3.4668128e-02	  -6.9057571e-02	
   5.4800000e-02	  -8.4604924e-02	  -2.2028205e-01	
   5.5200000e-02	  -8.8944238e-02	  -2.4291432e-01	
   5.5600000e-02	   1.0197567e-01	  -1.7104969e-01	
   5.6000000e-02	   2.7332884e-01	  -1.0621025e-01	
   5.6400000e-02	   8.2397141e-03	  -1.9133704e-01	
   5.6800000e-02	  -1.3076015e-01	  -1.0061473e-01	
   5.7200000e-02	  -1.4444856e-01	   1.6877258e-01	
   5.7600000e-02	  -3.6616167e-01	  -1.3710916e-01	
   5.8000000e-02	  -4.2348790e-01	   2.0221961e-01	
   5.8400000e-02	  -3.3612903e-01	   5.5215493e-02	
   5.8800000e-02	  -5.9338967e-03	  -5.3185231e-02	
   5.9200000e-02	   1.3224488e-03	   1.3564822e-01	
   5.9600000e-02	   8.5733105e-02	  -1.8440792e-01	
   6.0000000e-02	   1.1249811e-01	   3.0700964e-01	
   6.0400000e-02	   2.2635148e-01	  -1.7351420e-01	
   6.0800000e-02	   3.7660891e-02	  -8.4815563e-02	
   6.1200000e-02	  -1.5929457e-01	   2.5179259e-02	
   6.1600000e-02	   1.4313949e-01	  -1.1887994e-01	
   6.2000000e-02	  -1.6373522e-01	   3.3671840e-02	
   6.2400000e-02	   5.5394881e-03	  -1.1172910e-02	
   6.2800000e-02	   1.6525408e-01	   1.2613825e-02	
   6.3200000e-02	  -1.1213994e-01	  -2.7998239e-01	
   6.3600000e-02	   7.2923439e-02	  -6.5775016e-02	
   6.4000000e-02	   4.5916426e-02	   1.5946607e-01	
   6.4400000e-02	  -1.6151766e-01	   7.8705371e-02	
   6.4800000e-02	   1.6645556e-01	  -1.8874473e-02	
   6.5200000e-02	  -9.2742460e-02	   6.8142457e-02	
   6.5600000e-02	  -2.8591827e-02	  -3.0330444e-02	
   6.6000000e-02	   9.5522912e-02	  -1.2112992e-01	
   6.6400000e-02	  -1.3582204e-01	   8.9507655e-02	
   6.6800000e-02	  -1.8346480e-02	   2.1887408e-01	
   6.7200000e-02	  -5.2507411e-02	   6.3230664e-02	
   6.7600000e-02	   6.1328242e-02	   6.2759169e-02	
   6.8000000e-02	  -3.8803850e-02	  -6.6087083e-02	
   6.8400000e-02	  -1.5988057e-01	  -1.6290932e-01	
   6.8800000e-02	   1.8520968e-01	  -1.2193197e-01	
   6.9200000e-02	  -3.1198056e-02	   5.1119288e-03	
   6.9600000e-02	  -1.4448234e-01	   9.5274144e-02	
   7.0000000e-02	   1.8196102e-02	  -4.1323725e-02	
   7.0400000e-02	  -5.0158093e-02	  -2.1178110e-01	
   7.0800000e-02	   1.1071842e-01	  -3.5519297e-02	
   7.1200000e-02	   2.2626919e-02	   1.0823763e-01	
   7.1600000e-02	  -1.0268350e-01	   7.4817486e-02	
   7.2000000e-02	   7.7083025e-02	   8.6905264e-02	
   7.2400000e-02	   9.8433926e-02	   7.0231928e-02	
   7.2800000e-02	  -1.7491300e-01	  -4.4319900e-02	
   7.3200000e-02	  -4.4871404e-02	   2.6390761e-02	
   7.3600000e-02	   8.1679512e-02	  -3.0970011e-01	
   7.4000000e-02	   1.3333588e-01	   3.1569684e-02	
   7.4400000e-02	   4.9428617e-02	   4.5602785e-02	
   7.4800000e-02	  -2.3126785e-01	   5.4004159e-02	
   7.5200000e-02	   1.4401527e-01	   8.6530208e-02	
   7.5600000e-02	  -1.6742240e-01	   1.2128899e-01	
   7.6000000e-02	   1.1743602e-01	  -5.5894646e-02	
   7.6400000e-02	  -7.6560774e-02	  -5.1830552e-02	
   7.6800000e-02	  -7.5336033e-02	  -9.4462154e-03	
   7.7200000e-02	   1.3445427e-01	  -1.0495451e-01	
   7.7600000e-02	  -3.3215624e-02	  -8.5694473e-02	
   7.8000000e-02	  -2.7424461e-01	   1.3069290e-01	
   7.8400000e-02	   2.3193558e-01	   6.1509943e-02	
   7.8800000e-02	  -1.3527663e-01	  -5.2771462e-02	
   7.9200000e-02	  -1.0660600e-02	   1.1965636e-01	
   7.9600000e-02	   2.4940679e-02	  -8.7677020e-02	
   8.0000000e-02	  -4.3650200e-03	  -8.0901157e-02	
   8.0400000e-02	   4.1231703e-02	   3.7797615e-02	
   8.0800000e-02	  -1.5309205e-01	  -1.8019420e-01	
   8.1200000e-02	   1.8480647e-02	  -1.1401960e-01	
   8.1600000e-02	  -1.0200288e-01	   1.2361336e-01	
   8.2000000e-02	   2.2349072e-01	   2.6806142e-02	
   8.2400000e-02	   1.0834916e-01	  -5.6763838e-02	
   8.2800000e-02	  -5.7433500e-02	   5.6735968e-02	
   8.3200000e-02	   1.4573988e-01	  -1.4023516e-01	
   8.3600000e-02	  -3.9767732e-02	  -8.0133116e-02	
   8.4000000e-02	  -6.4853739e-02	   1.0527944e-01	
   8.4400000e-02	   3.4918079e-02	  -4.2971624e-03	
   8.4800000e-02	   5.3046863e-02	   2.0937210e-02	
   8.5200000e-02	   1.2130903e-01	   2.1524442e-01	
   8.5600000e-02	  -3.4426936e-02	  -2.2122920e-01	
   8.6000000e-02	   9.4957648e-02	  -1.2386371e-01	
   8.6400000e-02	   2.5962914e-01	   1.7560289e-01	
   8.6800000e-02	   5.7065674e-02	  -2.6026561e-01	
   8.7200000e-02	   2.5978723e-01	   1.1717892e-01	
   8.7600000e-02	   2.7354923e-01	   8.9303138e-02	
   8.8000000e-02	   1.2005979e-01	  -5.4672767e-02	
   8.8400000e-02	   5.9613523e-02	  -4.3323868e-02	
   8.8800000e-02	   8.7525635e-02	  -6.0155255e-02	
   8.9200000e-02	  -1.0384924e-01	  -9.5747347e-02	
   8.9600000e-02	  -1.0074898e-01	   1.7548885e-01	
   9.0000000e-02	   6.3656045e-02	  -6.1725297e-02	
   9.0400000e-02	  -2.0734711e-02	   4.5539398e-02	
   9.0800000e-02	  -1.3632235e-01	  -8.1470231e-02	
   9.1200000e-02	   1.8593115e-01	  -1.5997577e-01	
   9.1600000e-02	   8.7334218e-02	  -5.1365625e-02	
   9.2000000e-02	   7.9055296e-03	   7.5683988e-02	
   9.2400000e-02	   7.2655351e-02	  -5.7727530e-02	
   9.2800000e-02	  -5.6164730e-03	   8.2562899e-02	
   9.3200000e-02	  -4.2851667e-02	   2.3030508e-01	
   9.3600000e-02	  -2.6805929e-02	  -7.6414993e-02	
   9.4000000e-02	   1.9194833e-01	  -1.1704520e-01	
   9.4400000e-02	  -8.1503141e-03	  -5.9003704e-02	
   9.4800000e-02	   1.1068634e-01	   2.9344135e-02	
   9.5200000e-02	  -6.4097717e-02	  -6.5280569e-02	
   9.5600000e-02	  -3.0005413e-02	  -2.5222666e-02	
   9.6000000e-02	   1.8337121e-01	   1.2834226e-01	
   9.6400000e-02	   1.6788293e-02	   6.2357627e-02	
   9.6800000e-02	  -7.1780279e-02	  -1.2780582e-01	
   9.7200000e-02	  -4.7611436e-02	  -5.8183106e-02	
   9.7600000e-02	   2.2001335e-01	   1.3139311e-01	
   9.8000000e-02	  -1.4025509e-02	  -6.1777408e-02	
   9.8400000e-02	   3.5457517e-02	   6.4194022e-02	
   9.8800000e-02	  -4.2605647e-02	  -4.8812907e-03	
   9.9200000e-02	  -1.0091877e-01	  -7.5832582e-02	
   9.9600000e-02	  -5.5754588e-02	  -1.3900070e-01	
   1.0000000e-01	   5.8822674e-02	  -4.2737036e-03	
   1.0040000e-01	  -6.4206307e-02	   1.1486022e-01	
   1.0080000e-01	  -1.5388527e-01	  -7.5096748e-02	
   1.0120000e-01	  -2.5978643e-01	  -1.0692533e-01	
   1.0160000e-01	  -3.1723349e-01	   6.8314684e-02	
   1.0200000e-01	  -3.5459460e-01	  -1.4206123e-01	
   1.0240000e-01	  -5.7792047e-02	  -5.5376361e-02	
   1.0280000e-01	  -4.4568548e-04	   4.7753154e-02	
   1.0320000e-01	   1.8888903e-01	   7.8682044e-02	
   1.0360000e-01	   1.8561991e-01	   2.5710891e-02	
   1.0400000e-01	  -1.4785384e-01	  -3.0027426e-02	
   1.0440000e-01	  -5.0971982e-03	   5.9662744e-02	
   1.0480000e-01	   1.3784816e-01	  -1.8886637e-01	
   1.0520000e-01	   4.9354846e-02	   2.2166384e-01	
   1.0560000e-01	  -1.1359515e-01	  -7.6155596e-02	
   1.0600000e-01	   1.6985301e-01	  -6.7852577e-02	
   1.0640000e-01	  -4.0457100e-02	  -1.3931035e-01	
   1.0680000e-01	  -1.0220294e-01	   2.2702309e-01	
   1.0720000e-01	  -2.8716731e-02	  -1.8007850e-01	
   1.0760000e-01	   2.9150664e-02	  -4.2484553e-02	
   1.0800000e-01	   6.3495788e-02	   8.0257423e-02	
   1.0840000e-01	  -3.2229362e-02	   1.1080294e-01	
   1.0880000e-01	   5.9358873e-02	  -1.5448234e-01	
   1.0920000e-01	  -2.1428438e-01	  -2.4120414e-02	
   1.0960000e-01	  -3.2250982e-02	  -5.4291203e-02	
   1.1000000e-01	  -3.9905750e-02	   1.0906125e-01	
   1.1040000e-01	   1.6241811e-02	  -5.9786860e-02	
   1.1080000e-01	   2.4305360e-02	   2.5248671e-01	
   1.1120000e-01	  -3.7893304e-02	  -2.2998570e-01	
   1.1160000e-01	  -5.9327801e-02	  -7.7318251e-02	
   1.1200000e-01	   1.5649777e-01	   5.4238616e-02	
   1.1240000e-01	  -4.3497347e-02	   3.7806125e-01	
   1.1280000e-01	  -1.8614762e-02	   4.6591181e-01	
   1.1320000e-01	   5.8028029e-02	   4.1778830e-01	
   1.1360000e-01	  -5.9081826e-02	  -6.7555849e-02	
   1.1400000e-01	  -1.7225167e-01	  -3.4237512e-02	
   1.1440000e-01	  -5.7115982e-02	  -1.2417964e-01	
   1.1480000e-01	   2.5173395e-01	  -1.8534846e-01	
   1.1520000e-01	  -7.9605819e-02	   3.0649493e-01	
   1.1560000e-01	  -1.5174199e-01	  -1.3459314e-01	
   1.1600000e-01	   1.1411958e-01	   2.5573843e-01	
   1.1640000e-01	  -1.5778269e-01	   1.6243923e-01	
   1.1680000e-01	   1.1494202e-01	  -1.2224709e-01	
   1.1720000e-01	  -2.7283399e-02	  -8.4786536e-02	
   1.1760000e-01	  -8.8405918e-02	   5.3718648e-02	
   1.1800000e-01	   5.0672061e-02	  -2.9896864e-02	
   1.1840000e-01	   1.0532588e-01	   9.0219098e-02	
   1.1880000e-01	  -1.2125550e-01	  -1.1378485e-02	
   1.1920000e-01	   4.5901077e-02	   1.1095048e-01	
   1.1960000e-01	  -2.7591743e-02	  -1.5160788e-01	
   1.2000000e-01	  -6.6621048e-02	  -7.1570786e-02	
   1.2040000e-01	  -3.2952315e-02	   1.2392251e-01	
   1.2080000e-01	   5.0047533e-02	   2.4582142e-01	
   1.2120000e-01	   6.0841467e-03	   1.2075773e-02	
   1.2160000e-01	  -2.3281306e-02	  -2.2343085e-01	
   1.2200000e-01	   1.1070232e-01	   1.2280890e-01	
   1.2240000e-01	  -1.2115912e-01	   5.7267726e-02	
   1.2280000e-01	   1.7334869e-01	   1.3188698e-01	
   1.2320000e-01	   2.2007100e-02	  -6.8947389e-02	
   1.2360000e-01	   6.0849550e-02	  -1.1310190e-01	
   1.2400000e-01	  -2.0874389e-01	   1.0310449e-02	
   1.2440000e-01	  -6.8972879e-02	   7.8228315e-02	
   1.2480000e-01	   3.2052305e-01	   1.1581201e-01	
   1.2520000e-01	  -2.7840860e-01	   1.2382695e-01	
   1.2560000e-01	   6.8707036e-02	  -7.9623542e-02	
   1.2600000e-01	  -1.6041789e-02	   1.8743787e-01	
   1.2640000e-01	   1.7157081e-01	  -6.2554251e-02	
   1.2680000e-01	  -1.0730935e-01	   5.6732626e-03	
   1.2720000e-01	   9.5664149e-02	   3.3164131e-02	
   1.2760000e-01	  -8.4700409e-02	  -1.4905448e-01	
   1.2800000e-01	   2.0276714e-01	   1.7596050e-02	
   1.2840000e-01	  -1.3994505e-01	  -1.5188428e-01	
   1.2880000e-01	  -7.5333351e-02	  -8.9799888e-02	
   1.2920000e-01	   7.0163342e-03	  -2.6601034e-01	
   1.2960000e-01	   2.9414306e-03	  -2.9776867e-01	
   1.3000000e-01	  -3.6070723e-03	  -2.6835298e-03	
   1.3040000e-01	   7.8678259e-02	   8.1812773e-02	
   1.3080000e-01	  -1.7572596e-01	  -9.4110228e-02	
   1.3120000e-01	   2.1430626e-03	  -1.6281468e-01	
   1.3160000e-01	  -1.5896968e-02	   3.1153857e-02	
   1.3200000e-01	   3.0139344e-01	   4.6917811e-02	
   1.3240000e-01	   1.5938039e-02	   1.5007265e-01	
   1.3280000e-01	  -4.0120119e-02	   1.3449380e-01	
   1.3320000e-01	  -7.5602602e-02	  -1.7709970e-01	
   1.3360000e-01	  -2.5462526e-02	  -2.1107455e-01	
   1.3400000e-01	  -7.4820729e-02	   3.0005827e-02	
   1.3440000e-01	   1.0228672e-01	   2.1013846e-01	
   1.3480000e-01	  -9.6475727e-03	  -2.9488563e-02	
   1.3520000e-01	  -8.0979100e-02	   8.7450789e-02	
   1.3560000e-01	  -2.7521016e-01	  -6.7932880e-02	
   1.3600000e-01	  -8.2083168e-02	  -2.0368022e-02	
   1.3640000e-01	   1.3873359e-02	   3.2730169e-02	
   1.3680000e-01	   1.9995532e-01	  -1.4774440e-01	
   1.3720000e-01	   8.7273516e-02	   1.4733890e-01	
   1.3760000e-01	  -2.3472990e-01	  -1.1283559e-01	
   1.3800000e-01	   5.5986734e-02	   7.5567364e-02	
   1.3840000e-01	   7.6709872e-04	  -1.0659672e-01	
   1.3880000e-01	   1.3379028e-01	  -2.2676102e-02	
   1.3920000e-01	   3.0769425e-01	   2.8240345e-01	
   1.3960000e-01	  -2.2060822e-01	   3.2047612e-02	
   1.4000000e-01	  -2.2099129e-01	  -8.3071067e-02	
   1.4040000e-01	  -7.6662396e-02	   4.0547170e-04	
   1.4080000e-01	   3.4091285e-02	  -2.6715259e-02	
   1.4120000e-01	  -1.1345424e-01	   1.1409530e-01	
   1.4160000e-01	   3.5354786e-02	  -1.2004380e-01	
   1.4200000e-01	   1.3816917e-01	  -1.2780637e-01	
   1.4240000e-01	   1.8585218e-02	   4.6379086e-02	
   1.4280000e-01	  -3.4263156e-01	   7.1690591e-02	
   1.4320000e-01	  -4.0962762e-02	  -9.7638446e-02	
   1.4360000e-01	   1.7283341e-01	  -1.1897505e-01	
   1.4400000e-01	  -3.9313733e-02	   1.5887982e-01	
   1.4440000e-01	  -2.3703327e-03	  -7.3771502e-02	
   1.4480000e-01	   9.7775309e-02	  -1.5254256e-01	
   1.4520000e-01	  -1.9093517e-01	   1.0069890e-02	
   1.4560000e-01	   1.4118847e-01	   1.7449347e-01	
   1.4600000e-01	  -1.3570033e-01	  -1.1108911e-01	
   1.4640000e-01	   1.7082749e-01	  -7.4042987e-02	
   1.4680000e-01	  -1.2342344e-01	  -1.1362112e-01	
   1.4720000e-01	  -5.6480848e-02	  -4.3861967e-02	
   1.4760000e-01	  -1.3153646e-01	   7.4626045e-02	
   1.4800000e-01	   2.4503990e-02	  -1.0415470e-01	
   1.4840000e-01	   1.5452366e-01	   4.8734010e-02	
   1.4880000e-01	  -1.1492181e-01	  -5.8806135e-02	
   1.4920000e-01	  -8.4312351e-02	   5.5054530e-02	
   1.4960000e-01	   5.7743306e-02	   8.7186462e-02	
   1.5000000e-01	  -2.0202774e-02	  -5.9340474e-02	
   1.5040000e-01	  -8.9806640e-02	   6.3307649e-02	
   1.5080000e-01	   3.2082068e-02	  -5.9996028e-02	
   1.5120000e-01	   1.6982844e-01	  -2.4823635e-01	
   1.5160000e-01	  -1.0937872e-01	  -3.7382105e-02	
   1.5200000e-01	  -2.0746266e-02	   1.2833265e-01	
   1.5240000e-01	   2.4113713e-01	  -9.5634684e-02	
   1.5280000e-01	  -1.0141659e-01	   5.4910781e-02	
   1.5320000e-01	   1.7934284e-02	  -1.2511249e-01	
   1.5360000e-01	   2.2112200e-01	   6.1665080e-02	
   1.5400000e-01	  -2.9485583e-02	   5.5608939e-02	
   1.5440000e-01	   7.3285558e-02	  -5.4389676e-02	
   1.5480000e-01	   1.9330336e-01	  -8.9771483e-02	
   1.5520000e-01	   3.7564529e-01	   2.3369840e-01	
   1.5560000e-01	   3.3597738e-01	  -1.7071068e-01	
   1.5600000e-01	   2.0235793e-01	  -8.4488533e-02	
   1.5640000e-01	  -9.2787609e-02	   5.0781640e-02	
   1.5680000e-01	  -9.6302970e-02	  -6.9140986e-02	
   1.5720000e-01	   5.5277185e-02	   6.9855512e-02	
   1.5760000e-01	  -1.6755088e-01	  -5.1510215e-03	
   1.5800000e-01	   2.7963965e-01	   1.7466255e-03	
   1.5840000e-01	  -1.0152079e-01	  -5.4505716e-02	
   1.5880000e-01	  -1.0048060e-01	   1.6301570e-01	
   1.5920000e-01	   5.3328325e-02	  -3.0025453e-02	
   1.5960000e-01	  -1.9709316e-03	  -1.9025563e-01	
   1.6000000e-01	   1.1094823e-02	   8.2039575e-03	
   1.6040000e-01	   1.4485545e-01	   1.7537408e-01	
   1.6080000e-01	   3.8025636e-02	  -1.8667403e-03	
   1.6120000e-01	  -3.1286839e-02	  -1.6886629e-01	
   1.6160000e-01	  -9.6041653e-02	  -7.2974383e-02	
   1.6200000e-01	   1.1949833e-01	   8.6608020e-02	
   1.6240000e-01	   3.5133290e-02	  -2.4670753e-02	
   1.6280000e-01	   1.0490783e-02	   1.4295307e-02	
   1.6320000e-01	  -1.1355293e-02	   6.1930342e-02	
   1.6360000e-01	   1.5153431e-01	   3.2731508e-01	
   1.6400000e-01	  -1.4675338e-02	   3.5451016e-01	
   1.6440000e-01	   3.3701908e-02	   1.2782157e-01	
   1.6480000e-01	   2.6534975e-01	   1.4794780e-01	
   1.6520000e-01	  -7.1652652e-02	  -5.4978680e-03	
   1.6560000e-01	  -8.1344241e-02	  -4.3450948e-02	
   1.6600000e-01	  -5.4768576e-02	   2.0108544e-01	
   1.6640000e-01	   9.1144028e-02	  -1.1157620e-01	
   1.6680000e-01	   2.1983232e-01	   1.7803396e-01	
   1.6720000e-01	  -3.1008416e-02	   5.9601229e-02	
   1.6760000e-01	   1.0432353e-01	  -2.3436844e-01	
   1.6800000e-01	  -9.6955243e-02	   4.9519260e-02	
   1.6840000e-01	   1.7421392e-01	   1.3985772e-01	
   1.6880000e-01	  -9.5077260e-02	  -3.5430122e-02	
   1.6920000e-01	   4.0231666e-03	   4.1176385e-02	
   1.6960000e-01	  -1.5625491e-01	   1.0956300e-02	
   1.7000000e-01	   6.4646596e-02	   2.1815082e-02	
   1.7040000e-01	   1.0945523e-01	  -6.9126715e-03	
   1.7080000e-01	  -1.1551574e-01	  -1.2174916e-01	
   1.7120000e-01	  -2.6370358e-01	   4.4944507e-02	
   1.7160000e-01	  -2.5898201e-01	   1.2513710e-01	
   1.7200000e-01	  -2.0221656e-01	   4.5257278e-02	
   1.7240000e-01	  -3.9419968e-01	   4.7254711e-02	
   1.7280000e-01	  -2.1085600e-01	  -7.5131290e-03	
   1.7320000e-01	   1.6529208e-01	  -7.3623877e-02	
   1.7360000e-01	   4.0732104e-02	   1.0351836e-01	
   1.7400000e-01	  -1.9681699e-02	   1.0448219e-01	
   1.7440000e-01	   1.2394208e-01	  -1.1730222e-02	
